-12,-13,-11,-2,13,280,15,29,28,2,19,215,-31,-3,3,-2,19,11,-12,-6,-2,-8,-10,9,-42,-7,-6,-10,18,8,1,22,2,-18,1,12,149,106,-10
-5,17,-19,-25,-2,0,-24,21,15,28,-7,-5,-10,19,18,-24,-4,2,-7,-15,3,-16,-13,25,-10,14,-24,-20,9,1,-5,26,-6,-25,-11,-6,108,12,87
11,8,3,-14,-1,-4,-8,-5,-7,-4,-12,-26,5,28,5,-11,-6,-23,-8,23,3,-11,-11,-7,-13,254,183,21,1,1,-29,235,73,-12,4,-13,130,-19,88
-32,25,157,44,-5,5,-23,16,1,4,2,5,-17,-1,-3,-1,-6,-6,-24,-2,-13,-14,-13,-8,-3,8,8,9,8,-4,-6,-11,203,160,1,-16,145,-69,117
-5,27,237,18,-11,10,-15,17,62,-7,-4,-17,1,7,7,-10,4,6,-30,5,4,30,8,-17,-16,-2,-23,-1,10,10,-10,-10,-35,-24,-6,2,119,-43,172
-33,36,16,-4,34,-8,8,20,-2,205,352,8,-15,33,-6,520,390,-8,-5,11,-24,20,30,-12,-6,5,-6,36,7,-10,-38,10,10,5,15,-6,114,-153,135
-4,4,-22,-14,-2,-9,-4,10,-6,19,15,-12,-16,-18,-36,-10,5,-26,-24,23,21,1,9,5,17,0,9,13,-13,-6,48,28,16,-42,-24,0,108,12,87
1,29,-3,-13,34,-6,25,21,-26,7,5,3,22,6,-5,541,194,5,-19,-3,26,449,27,-8,14,26,4,35,-7,-19,-4,-14,1,-19,28,10,120,-127,-126
-41,30,234,54,-16,7,-20,-16,56,27,-3,-30,-7,21,26,19,-1,-29,-22,0,-11,13,-17,18,-2,-5,-44,-1,8,-23,-23,18,-29,30,1,-25,119,-43,172
8,3,8,1,24,17,-19,1,12,228,356,-16,-3,9,22,510,387,10,-18,-1,-39,65,39,-22,4,4,14,20,9,-6,-14,1,-28,11,20,2,114,-153,134
34,-3,-15,21,-1,287,0,-15,-37,15,24,235,-15,-22,-13,4,11,28,2,-34,-10,-19,-4,-1,-14,-4,-6,-14,3,13,-10,-20,-27,3,-3,6,149,106,-10
-5,-12,-16,17,14,35,-24,-26,-4,48,51,5,-4,15,15,393,163,4,-5,-4,38,283,21,7,11,-5,19,29,16,-3,-28,-5,-18,14,7,12,129,-130,-151
9,185,126,16,1,2,-26,-21,-4,17,0,-17,6,11,11,3,-11,10,8,-4,4,-8,-5,-1,-28,-16,-21,-5,26,6,-1,235,215,-2,-8,26,138,-20,165
3,-5,20,-15,10,9,4,3,2,8,6,16,179,129,-20,11,-2,3,68,45,48,29,8,-9,-12,-19,6,16,-2,3,-21,-22,8,14,-1,7,145,45,27
19,-10,146,34,-8,19,17,-18,17,37,-4,3,-19,-7,-1,-3,-7,-3,-7,-36,27,-14,21,10,17,-26,22,35,-25,13,-8,19,167,147,16,-7,151,-67,119
1,62,245,20,-5,10,-2,-2,106,-6,9,1,16,-8,14,10,-13,10,1,-35,-11,8,-15,12,-8,1,-25,-33,4,8,-14,18,3,-21,11,-12,121,-42,173
-19,-23,39,3,34,21,-2,-23,44,155,467,21,-1,11,5,432,516,8,-2,10,-10,99,38,4,-5,-6,-16,62,-9,36,-5,5,-45,23,4,11,107,-154,145
106,-9,1,21,-23,295,49,-34,28,15,31,216,-12,4,-12,21,0,9,-24,-8,27,-15,20,21,-4,-38,25,17,20,8,-5,-7,-40,-1,12,18,150,107,-11
-13,4,10,52,6,14,-9,-16,-43,59,57,-7,-11,-15,10,385,161,5,3,12,-9,326,8,-14,-18,6,-15,35,13,6,-21,-19,-26,38,-4,9,129,-130,-152
-1,154,118,-44,25,15,33,-31,9,-3,-10,3,-8,0,-6,25,-17,-5,17,-13,36,-24,0,-23,-40,6,-10,-13,9,-16,-28,204,208,3,23,6,138,-20,165
24,11,-2,-24,-8,-6,-1,23,-38,39,-9,-4,139,108,28,0,20,4,63,36,41,2,14,32,-16,-18,-34,18,-12,-7,22,8,-14,6,3,2,145,45,27
10,40,229,21,15,6,3,39,125,19,34,19,16,11,21,-5,0,9,-26,19,-18,21,-13,18,6,7,-80,18,-20,-1,-14,-16,-23,15,1,-1,121,-43,172
8,-6,39,4,48,33,-32,4,-5,183,515,21,0,10,-2,450,527,6,2,-4,9,67,52,-5,-11,-17,31,37,30,-21,-7,-25,-8,25,8,-1,107,-154,145
13,23,-39,1,-24,14,-3,-5,27,-13,-11,4,-19,-11,-11,8,35,15,37,4,-4,38,4,9,1,8,-1,-4,16,13,0,-27,23,-16,-14,17,106,5,107
41,-11,-14,-3,0,292,-24,-17,14,-27,36,221,34,-19,-47,18,18,31,1,22,-36,-30,22,33,15,-1,-11,-2,8,0,-22,-14,5,-4,-7,15,150,107,-11
5,-23,-36,17,-4,20,-5,24,1,21,56,3,16,29,-13,393,155,27,-2,20,-4,313,16,-2,16,-11,-29,12,19,2,37,-34,-38,10,4,3,129,-130,-151
-6,161,130,19,10,-6,24,9,16,12,-15,4,44,10,4,3,11,20,-1,-19,-24,-6,27,21,-7,-24,-21,17,6,-8,19,194,202,26,4,12,138,-19,165
27,-1,-14,-20,-36,-5,19,2,-27,12,3,2,229,100,21,2,0,12,176,45,-26,8,-15,35,33,-3,20,-24,14,10,16,-8,6,3,-19,11,145,45,26
10,-5,111,75,-17,-13,-22,23,-6,-17,0,-21,-29,3,-26,21,-12,17,-7,1,-11,27,-1,11,30,-11,-32,-9,-15,5,3,-4,181,162,-9,1,151,-68,119
18,-46,-16,-17,50,27,20,-9,-30,133,489,15,12,-30,39,411,521,10,18,16,-20,94,68,-4,33,-25,7,10,1,7,-7,10,7,-23,29,13,107,-154,145
17,0,22,-23,5,17,8,12,-23,-15,5,14,5,-13,-2,9,-3,-12,4,6,41,22,28,11,8,-11,-55,35,-2,1,22,-9,29,-31,10,14,106,5,107
110,6,-30,19,-18,308,4,20,-17,-1,27,212,-12,0,7,-30,37,26,-11,2,-5,-14,26,5,15,-6,-10,-8,3,10,-19,23,-13,-36,7,2,150,106,-11
-13,-41,11,5,17,-5,-5,4,-23,46,56,-5,-17,-13,-36,374,152,5,2,-2,-16,292,36,24,-4,25,15,10,22,-6,-12,9,18,-16,29,-11,129,-130,-152
5,165,94,19,0,7,-35,13,-18,-21,8,10,-4,-31,0,-32,-15,8,0,-8,21,-8,3,4,18,-25,-19,17,-3,-13,5,200,195,43,12,15,139,-20,174
-2,49,211,27,-6,-7,-10,188,119,6,23,-3,12,29,-24,3,18,20,20,13,-36,0,-2,-1,25,13,10,0,0,7,5,-27,19,15,-4,9,123,-42,172
16,5,11,25,-19,-12,-4,20,3,8,-13,-19,-1,-19,1,7,-2,-13,-4,-10,22,20,-6,-16,23,-10,9,-21,2,14,36,34,12,13,3,30,107,1,113
134,25,22,20,4,283,17,13,-7,1,25,235,32,7,-19,-29,-5,13,24,-6,16,24,10,9,23,-37,-18,-16,4,7,13,22,-5,-13,10,24,150,107,-11
14,14,5,14,-3,1,25,11,12,-6,17,-1,231,98,6,22,1,17,175,43,-18,-21,-3,35,5,-8,20,-1,7,0,12,-20,-2,5,-5,-7,148,45,30
22,5,138,40,4,-7,-5,-2,7,1,2,16,17,2,3,3,-15,15,49,8,7,19,-8,15,37,17,8,17,3,-1,23,2,173,126,5,0,156,-66,117
13,71,114,-15,-13,24,21,142,132,-12,10,28,46,-7,3,34,8,13,-2,8,8,-20,3,5,17,-9,15,-11,-13,8,-5,5,21,20,6,15,146,-21,-127
18,29,5,-41,3,23,-13,25,13,-17,-10,-8,212,149,-4,-27,19,8,182,72,-17,-21,12,14,17,25,-1,-11,5,18,26,33,18,-5,-13,0,148,45,31
0,-6,149,61,9,6,4,15,-54,-31,-35,6,25,-1,34,-14,-9,-9,4,48,20,23,16,7,-18,-2,-10,19,-3,-11,21,33,208,128,-5,-2,156,-66,117
57,95,195,-14,21,16,50,172,29,-19,-23,10,34,40,40,5,0,2,10,6,34,-5,-24,-1,4,18,19,-12,1,11,1,-6,24,4,5,20,123,-42,172
28,16,-19,0,-13,13,8,-2,7,-1,21,1,9,12,33,-10,-14,12,13,11,12,11,-7,14,3,28,-3,-7,-8,15,-10,43,11,-34,12,8,111,-5,122
21,21,-10,-24,-7,278,-2,15,26,22,11,239,-1,-1,0,-16,12,27,17,20,-15,3,-12,27,10,48,-3,-31,-1,12,12,30,-1,15,-1,-6,152,106,-10
13,94,182,-7,-2,4,15,193,119,10,2,12,15,19,25,-9,5,4,0,13,1,-17,7,12,11,38,2,-12,-3,-11,31,49,20,-10,-22,3,148,-22,-117
23,23,24,-11,0,19,43,23,1,3,1,28,237,150,11,-29,-1,4,210,76,32,5,4,-6,-2,-1,12,6,5,-1,26,16,13,-16,14,12,148,45,31
42,0,140,0,-16,5,11,20,34,-13,-9,-2,9,-11,25,-17,-4,-3,13,17,11,40,-5,-8,16,37,37,10,10,11,28,30,192,100,5,12,156,-66,117
13,-9,13,-3,34,4,4,17,-2,38,346,9,17,24,27,334,563,2,0,4,10,91,25,15,21,17,0,49,30,13,-9,17,6,15,6,0,101,-156,162
3,54,22,-27,22,1,-3,0,15,-10,-2,2,-2,13,37,-10,-13,-2,2,8,-5,-16,-9,3,28,24,10,-1,-5,-8,22,48,-1,-10,2,0,111,-4,122
90,2,-13,-1,0,276,15,-13,-16,14,12,223,0,17,-22,-37,5,20,16,16,13,7,15,24,17,0,9,-26,7,5,28,29,13,-16,6,22,152,107,-10
24,36,9,28,4,3,38,6,27,230,251,-6,38,1,8,304,126,6,33,20,38,15,-2,20,33,38,30,19,8,14,4,38,17,4,12,8,135,-133,-177
41,117,143,-37,6,37,17,152,111,-10,-6,5,3,10,-2,-30,10,-9,-13,14,-1,3,15,4,3,-5,-17,-26,3,7,33,10,-5,-3,-3,0,150,-21,-105
10,-3,54,-11,-10,-8,3,32,32,3,-21,8,190,133,15,15,-1,16,207,50,10,-10,-6,12,37,15,22,-21,-4,-7,22,11,1,-3,9,-5,148,45,31
27,4,114,23,-2,-5,-13,5,51,-13,14,14,0,2,-9,-26,-11,-4,3,10,20,24,4,-3,9,1,-8,1,2,6,-3,-18,184,95,-1,17,156,-66,117
-6,102,202,4,0,-11,-3,159,50,4,2,-3,18,37,-1,-5,-5,18,4,21,26,9,-9,-9,20,18,-6,10,7,6,6,-17,16,27,-1,-6,123,-42,171
-1,3,13,-6,43,4,19,18,9,2,347,17,18,10,25,351,548,4,-17,-17,10,119,23,-3,2,-9,40,49,28,20,-5,-2,29,-1,10,11,101,-156,161
45,11,1,16,-11,256,3,8,-13,21,32,203,14,-10,11,-16,12,22,23,9,-13,-23,-7,13,6,2,-9,-25,0,-5,18,-5,23,22,-6,16,152,107,-10
-34,-8,17,16,-1,-13,-12,-5,-2,214,244,2,30,21,17,323,126,29,32,13,39,21,-5,9,-8,-6,-10,5,-5,-10,10,-9,6,13,25,-6,135,-133,-178
30,78,143,-25,-7,4,6,196,149,5,8,6,-26,15,0,-5,8,-3,-4,-12,-6,-28,4,22,10,2,-19,-2,9,3,8,22,8,11,-8,-10,151,-22,-94
10,99,249,13,-3,-2,-7,141,61,16,2,0,5,8,19,9,-7,-27,17,23,6,8,-11,-2,18,-1,35,-15,-5,0,33,-2,68,26,11,14,123,-42,172
14,-18,-25,9,14,4,17,-8,-10,3,358,7,-6,-27,13,341,551,13,12,-29,1,137,26,20,21,-3,13,50,39,4,9,-8,-3,1,0,-5,101,-156,162
-12,22,3,17,0,5,-12,-25,-2,-14,-4,-2,15,-3,-10,-23,-3,-21,11,-2,-8,-5,-1,-19,3,-16,20,0,1,-8,29,-21,7,20,0,-11,114,-6,121
118,14,12,-7,12,283,37,-29,7,10,9,214,7,1,9,3,12,25,21,7,-17,0,2,6,31,11,30,-13,-13,10,12,5,-6,23,12,5,152,107,-10
166,31,141,43,-1,15,155,63,33,10,-2,18,20,0,31,17,-3,2,39,38,23,17,-6,8,211,116,5,38,25,-6,187,-7,120,84,10,23,164,-65,118
-1,11,44,23,-3,23,19,19,-3,375,267,16,5,11,42,322,116,9,-11,8,7,25,1,5,2,-13,20,8,10,18,22,-7,8,18,-5,10,137,-137,162
40,1,-1,0,-6,-1,21,24,32,18,-7,27,9,139,102,30,24,12,-12,-11,28,-15,-8,15,29,-6,21,-3,-20,-3,-21,2,24,10,-16,4,160,-21,-37
8,96,219,0,-5,13,10,170,65,-9,-6,6,44,45,42,4,-19,29,23,15,15,-11,-6,9,-7,-5,18,15,6,-3,19,15,15,10,6,27,126,-40,175
-8,21,15,28,37,31,37,36,21,13,49,18,28,27,8,201,584,5,13,-6,1,484,112,10,-16,4,-1,49,59,17,4,13,0,22,19,24,96,-159,175
-18,15,19,-6,-8,6,3,17,23,-20,-13,16,18,-2,12,6,-15,-11,-22,-28,12,36,-1,-14,4,-4,19,6,25,0,4,3,-23,-2,2,15,123,-10,123
16,-47,-24,25,-4,79,40,-6,-33,16,-2,77,4,27,7,-11,-11,9,-6,-11,27,11,-32,-19,6,-1,12,12,-26,6,13,10,22,6,6,0,152,107,-5
13,23,19,24,-1,-12,-3,20,37,373,254,12,-13,-12,21,291,148,0,13,-21,34,-8,-18,33,-8,1,34,19,-3,4,1,-7,6,29,-9,13,138,-136,162
11,-22,12,18,5,-2,19,5,30,-10,18,-4,21,142,135,-8,2,-22,-34,1,42,-20,0,-7,-6,-21,-16,5,1,-4,4,-2,35,0,-7,9,160,-21,-37
-6,-30,1,-10,-23,-8,31,24,32,23,-4,3,179,100,17,3,10,-8,196,34,-6,-22,7,8,43,-8,17,0,-2,-12,12,12,11,7,-4,-10,148,46,24
48,60,224,-5,-18,10,15,-5,53,42,1,7,-18,0,9,6,12,18,14,8,29,-2,-18,20,-8,0,47,-1,-33,12,17,5,17,13,5,3,126,-39,175
-21,10,23,7,16,-15,14,-8,6,-5,47,24,26,23,-5,170,607,14,-30,-6,25,499,103,-2,14,-5,16,84,52,-10,21,1,-3,15,8,9,96,-159,175
21,-6,-29,21,-22,2,-31,17,12,8,4,-4,-14,-24,2,-24,8,14,-6,-2,-13,-8,-2,-7,9,-12,15,15,-31,7,22,34,19,-20,0,-1,123,-11,123
8,8,-8,-16,28,-5,22,11,12,366,261,4,6,39,12,328,126,-4,-10,17,-25,43,-21,-14,-15,-7,-18,29,1,2,-8,10,1,13,6,-4,138,-137,162
42,-33,10,-18,2,28,-8,27,-12,34,-19,8,-9,128,165,-40,-4,-6,36,-15,23,-25,6,-18,27,6,24,6,27,0,-19,-7,20,12,-4,26,160,-21,-37
7,12,-27,20,21,2,2,23,79,-17,14,9,189,119,-12,-4,-19,2,179,14,5,-22,3,8,-10,8,-15,7,6,7,5,2,23,-7,2,17,148,46,24
44,105,204,3,8,9,-10,202,78,8,-36,19,7,13,44,-45,22,1,25,-14,33,-13,18,26,-6,-7,9,3,-1,19,6,9,0,22,-3,18,126,-39,175
-25,-26,16,-6,4,17,-1,11,-15,-24,44,20,45,22,7,159,565,21,-4,6,10,2,0,11,2,2,-21,-20,-15,-29,26,52,-36,7,15,-1,96,-159,175
-40,20,-6,12,-8,19,33,27,-2,-6,-13,2,38,1,25,-19,-12,-10,22,-15,2,-5,5,7,36,-22,27,-19,16,22,29,-27,19,-13,15,-5,123,-11,123
41,16,13,-21,7,-15,-8,27,-29,351,255,-1,2,-14,33,330,118,-10,18,-30,-2,19,-10,12,18,24,-5,35,-5,18,19,8,70,22,3,4,138,-136,162
-13,-16,45,-4,9,5,-3,23,-9,4,1,-2,-21,174,125,-7,0,8,-44,-4,25,-32,16,11,47,-11,-10,-7,-2,-5,-14,27,-10,-15,18,14,160,-21,-37
-2,120,230,4,19,-23,11,172,45,-16,-8,54,7,3,44,-14,-7,28,23,-3,23,-8,-7,-11,6,-7,-1,-20,-19,-2,-13,-4,8,32,-11,-9,126,-39,174
6,25,21,4,7,-18,9,-8,7,0,79,33,10,24,-16,156,591,33,30,-3,4,477,106,12,-10,21,18,55,42,29,-15,2,-6,7,4,-34,96,-159,176
32,43,-1,-45,-10,-10,22,18,2,15,-10,-18,7,-13,-2,24,2,-3,-8,7,15,-31,1,13,0,-15,-14,-47,-4,-12,28,-9,3,15,3,-15,123,-11,123
-16,-34,10,21,29,13,-2,33,12,7,19,8,193,105,-9,8,23,12,83,32,-13,-20,-13,-2,29,16,0,10,-2,3,10,17,19,14,6,5,153,45,16
6,9,3,17,19,7,-2,13,15,319,244,5,5,-14,15,308,75,30,2,15,26,18,17,25,-4,-14,1,4,-21,1,7,21,14,18,1,-11,136,-140,140
-14,-37,0,3,-7,9,-22,14,24,-11,-5,19,8,1,3,-22,-15,9,11,28,20,-33,-3,17,-23,4,19,14,-10,-15,1,-2,-2,3,6,16,171,-20,39
33,131,225,1,3,-6,-15,257,257,-4,-9,13,-30,4,41,4,-24,-9,-9,15,18,-16,1,18,32,17,12,28,-2,10,-2,37,18,-1,-24,8,126,-36,-170
10,7,3,-14,32,21,32,20,-2,-13,60,34,15,27,19,57,706,27,19,34,13,354,573,0,14,8,-3,52,55,12,-7,2,-8,14,25,28,94,-163,-176
-5,3,-5,34,-3,1,17,2,-4,335,253,0,-1,15,-27,333,105,17,2,-18,-8,33,-13,-3,-23,13,30,25,-18,1,0,26,-20,13,3,-9,136,-140,140
-22,-10,5,27,-5,1,4,-29,11,6,-10,-3,-2,11,25,-5,-5,-11,-2,6,11,-19,-5,-5,24,13,-3,16,4,-6,-28,7,11,-7,-19,-11,171,-20,39
-1,183,56,27,-5,5,25,15,-43,8,-9,-9,-4,5,-35,29,1,-10,11,-12,-24,15,3,0,-1,-2,-6,-9,-3,26,23,20,-3,-24,6,10,122,-11,139
23,-7,-4,-20,19,12,-1,7,40,-12,12,19,14,12,-20,75,717,27,22,-9,-5,363,566,7,12,-15,6,50,23,18,22,-24,-17,11,10,-4,94,-164,-177
-33,18,-10,22,33,-11,-2,15,-16,335,225,19,-6,-3,17,311,100,2,12,10,5,21,2,-13,0,13,0,40,-10,-14,-11,26,-28,44,7,21,136,-140,140
-4,1,20,17,-11,-9,-8,9,-2,18,-1,15,15,9,-6,15,-9,12,-10,37,-7,6,-12,18,30,21,6,6,-31,-4,-1,25,-2,15,-20,0,171,-20,39
2,5,117,21,-12,7,-16,9,53,-41,-10,-6,33,16,13,10,-4,-4,16,-5,31,-4,-17,3,-4,-3,-8,-34,-15,12,8,1,24,-25,-16,0,171,-64,122
6,230,88,6,-6,-2,28,7,6,-8,-21,-13,15,-10,2,-15,-23,12,8,-26,3,-33,21,-9,13,7,-12,23,0,-4,13,3,9,3,-4,-21,122,-12,144
12,25,3,-26,14,1,42,7,-14,20,24,28,23,22,-25,58,716,34,26,-9,-4,388,579,20,18,-6,49,50,74,32,-9,26,2,32,-4,7,94,-164,-177
-13,-3,2,28,39,5,-9,44,-5,319,235,-11,-12,27,-9,339,76,7,34,-7,14,37,-9,0,17,45,-21,47,-18,-2,-19,22,-36,14,-4,-9,136,-140,141
-4,18,15,-10,-13,-2,-1,20,-31,51,-9,11,8,25,20,-5,2,-1,-20,145,87,48,2,-4,4,2,18,-24,-6,-6,-1,-24,6,-3,-6,-5,173,-20,47
18,104,-4,4,-9,-2,-16,39,-5,7,-18,-30,50,10,5,13,13,0,33,18,9,13,-8,-2,56,24,-37,6,0,-6,34,43,-39,13,1,-20,126,-14,145
24,123,233,8,0,-2,47,225,277,29,20,9,42,29,16,-16,-9,-5,31,16,13,10,-7,7,9,-11,15,36,-8,-33,-11,25,-6,26,13,-11,122,-38,-157
8,20,-3,6,34,43,13,2,-32,6,30,6,21,26,4,74,697,13,-16,23,43,366,612,-1,-4,-19,-14,48,62,19,-10,3,-20,29,16,7,94,-164,-176
34,2,91,16,8,19,6,24,7,4,0,5,31,14,-6,12,-17,-18,-4,-8,16,28,0,-12,6,25,7,16,12,-7,16,1,109,68,-1,-7,177,-63,120
4,-2,2,87,235,-8,5,-22,5,310,197,8,5,22,3,44,5,-12,-4,20,-2,35,24,17,-7,-8,-7,7,18,1,2,19,11,25,11,-1,137,-141,119
7,-4,-12,12,2,-13,-7,-17,-23,-14,-5,12,7,-1,-14,-14,4,9,1,12,-7,-1,-20,-9,-5,-1,-7,12,-12,-25,-13,-9,-3,-3,3,7,181,-21,104
-17,29,31,9,0,-6,22,15,8,17,14,-20,-4,6,-14,-21,16,11,2,-11,-16,-28,-13,7,-14,27,6,-2,1,2,-11,224,154,-6,1,-9,135,-18,143
-16,16,204,28,32,30,-23,156,218,-2,17,-1,7,111,66,3,-13,-5,-19,21,16,28,-7,9,6,10,-23,-14,13,2,11,13,15,2,23,3,120,-37,-141
21,28,83,4,7,21,-10,-6,21,-23,-7,16,9,1,7,-13,-11,-9,-33,-5,-12,22,2,-4,-2,15,12,37,6,-16,-4,23,109,58,-4,0,178,-63,118
-5,-9,5,24,32,-8,3,5,-11,-9,50,31,-15,-25,-14,26,741,41,34,12,8,160,618,-4,-40,-9,16,68,44,1,12,7,5,26,39,-23,93,-168,-165
-39,-1,10,89,261,-11,5,21,12,357,199,29,-33,-1,10,42,2,2,-13,-12,6,38,-7,-7,-7,-10,20,31,-7,-8,-11,-21,-20,11,17,0,137,-142,118
9,-26,-23,-8,7,-7,-2,9,-10,23,-13,0,1,25,-6,-10,-3,-20,-7,-8,4,36,-2,-13,-17,-5,-12,-9,-3,-6,1,-21,-4,19,1,5,181,-21,103
-9,129,40,-19,-13,-10,-19,8,-20,-28,-25,-21,18,-17,-56,-1,8,-8,-37,-11,36,21,-6,-4,-24,-22,21,12,0,-13,-7,-7,26,-14,5,-6,135,-18,142
9,-5,124,22,-2,-7,2,-8,37,22,-14,-1,14,-12,22,11,-7,2,12,29,-11,-1,6,-15,24,-14,-44,5,-1,-34,-10,-9,90,-2,8,-25,178,-63,119
-27,29,8,91,246,2,-25,-1,2,336,240,-6,-36,-4,8,34,28,-10,-5,6,11,47,-7,21,8,1,-18,22,15,4,-15,9,15,0,27,-11,137,-141,119
7,-27,34,10,7,-1,-11,-35,-3,-13,-6,13,-13,28,22,3,4,-3,-12,17,-5,-3,11,-6,18,-27,14,17,3,3,28,-20,23,-6,-14,-23,181,-21,104
-5,179,53,4,-3,-2,8,26,11,-11,19,-9,-12,-23,6,-2,28,-10,4,-4,-2,-16,-9,10,0,-4,16,-23,8,2,-7,-21,10,30,-7,-20,135,-18,143
-6,3,246,63,-5,10,9,181,241,8,-8,0,-2,94,81,-1,-18,2,11,22,3,-30,-12,-15,8,14,13,-2,22,-15,3,-24,-15,24,2,-1,120,-37,-140
-8,-29,-7,16,15,-7,6,-14,3,15,45,22,-18,16,-2,-1,752,17,-4,5,13,150,641,18,26,-22,22,34,32,9,-4,-17,-6,16,31,8,93,-168,-164
-2,-29,-5,69,230,-20,-29,23,0,0,14,-10,-9,-6,-10,-1,11,13,32,-24,1,3,-6,-5,-17,-15,43,5,3,4,-11,-14,12,-8,10,4,137,-142,118
-11,-18,9,-2,18,-9,5,-3,17,7,17,-11,23,10,-31,-20,9,-11,10,5,8,15,-4,-14,-7,-10,34,-25,6,8,-7,-1,-17,10,-13,-4,181,-21,108
-34,201,33,-13,4,-8,14,-10,6,26,12,3,-27,-24,-18,10,3,24,18,-8,-16,9,14,-1,-15,19,-29,24,-6,-13,1,-4,7,13,23,-4,138,-19,88
16,19,215,55,-5,-12,24,158,298,13,10,2,-1,79,56,22,17,2,21,2,61,-14,-9,10,-11,32,-20,-23,-8,-4,18,-5,-5,12,2,-19,120,-38,-141
6,-14,-9,-11,42,25,5,15,-32,-10,70,15,6,-5,-41,5,742,34,5,-1,32,145,626,-14,-8,-27,-4,63,66,-13,4,-4,37,18,36,-4,94,-168,-163
5,-2,113,20,0,-12,10,8,33,10,9,-11,18,10,6,29,8,-8,-9,-31,2,5,5,15,0,2,10,13,1,-9,-8,-2,73,-7,-19,3,186,-62,105
14,2,30,388,371,-7,6,-39,13,381,231,-20,-1,-20,47,21,3,-6,-17,38,40,52,26,9,20,-23,-4,61,14,-15,14,-2,-21,19,12,18,129,-144,98
32,-7,1,-21,9,7,4,-12,16,18,14,8,-17,21,47,4,-24,-6,40,-13,2,-31,14,18,-10,-30,41,18,-1,23,45,-6,16,-1,4,0,196,-22,-171
12,160,98,18,11,22,-7,-7,6,16,19,16,33,-7,-4,-8,2,10,20,-16,-34,-33,-32,13,28,-6,13,-24,-4,35,-2,-14,3,24,21,19,152,-23,152
46,28,72,9,15,11,-13,-9,23,12,5,26,26,-11,-10,-13,-7,25,75,33,31,17,3,-28,14,-16,-24,14,37,1,-2,-12,123,-14,-11,23,186,-62,106
16,-6,50,9,18,12,6,7,1,-1,77,25,9,-15,-55,16,161,72,47,14,45,98,635,17,39,-18,23,59,65,-6,14,-34,-16,0,17,40,97,-170,-150
45,-14,-6,333,380,10,32,4,18,368,209,3,41,-24,6,15,4,-4,49,26,42,45,3,-16,20,-17,17,14,16,19,-8,-21,13,16,16,2,129,-144,98
11,-40,-14,1,1,2,44,-8,34,0,5,5,46,15,34,10,12,8,31,31,46,-17,-23,-29,10,15,-8,-3,-15,28,14,-44,-3,9,-7,16,196,-22,-170
-4,164,73,20,8,17,14,13,46,-29,23,21,37,-13,24,2,29,24,61,6,31,16,11,-15,-1,-38,1,-38,-15,19,-14,-42,2,18,9,-3,152,-23,152
46,-20,109,13,9,6,17,15,18,-18,-18,19,4,-36,-1,-16,-4,-6,26,23,38,-4,-3,-17,7,-16,-15,-3,-12,-6,59,9,73,11,4,1,186,-62,106
46,13,-16,8,7,-3,31,5,39,1,89,21,42,-15,24,-13,130,84,7,-35,3,20,613,22,38,28,46,57,43,45,11,9,-2,22,19,-10,97,-170,-150
-5,-13,5,369,397,-1,-10,23,30,366,210,9,23,-9,17,27,1,-6,1,-5,-8,23,26,14,21,-8,8,9,-5,12,-15,-15,21,4,17,0,129,-144,98
12,-26,-10,-11,4,31,55,37,46,14,8,-7,1,2,28,23,-21,25,22,-14,0,12,10,-18,2,-9,-10,3,3,22,21,-12,18,-35,-14,9,196,-22,-171
31,191,133,4,16,-17,37,22,12,12,22,-10,-8,-29,-14,-22,-14,-5,0,-27,-3,-2,-8,5,-2,-8,1,1,-2,-14,27,0,9,-14,-13,26,152,-23,152
38,-8,-34,15,26,19,22,-5,-6,-5,71,27,63,-3,-3,-24,157,70,40,-12,-2,44,605,38,-4,-4,48,97,75,-28,-13,-48,-17,8,39,-3,97,-170,-151
1,17,28,345,367,29,1,-11,9,347,208,33,9,-4,30,1,-8,-1,-9,-9,4,34,-12,-7,15,14,-7,6,7,12,29,-7,23,27,16,38,129,-144,97
50,23,-20,-30,15,-18,15,11,43,6,-8,34,27,4,20,-2,-9,-18,11,-12,-42,3,38,-13,-7,-2,-24,18,26,-6,0,6,40,-3,-11,-2,196,-22,-171
21,190,131,1,-2,-16,-27,22,-8,-38,-1,-8,54,-6,2,46,-1,-7,27,17,25,6,17,23,12,-27,43,-12,-9,-9,5,-4,38,-11,-15,10,153,-24,153
-19,16,120,25,14,-5,12,140,311,22,4,10,22,138,31,6,-6,0,23,49,-21,0,-2,2,20,2,18,0,21,2,19,-3,-8,20,6,8,119,-35,-128
46,-43,15,16,2,-15,13,0,-31,-12,66,31,-7,-9,36,-2,151,45,-8,5,22,65,620,15,37,-30,4,65,68,-4,38,7,15,18,35,9,97,-170,-151
-10,-14,46,30,7,-22,24,-13,-9,-14,10,-21,6,-2,-22,12,4,5,32,5,-10,20,-11,-18,9,4,17,44,-14,-14,4,5,81,7,6,-20,193,-61,94
15,-22,-39,418,362,-7,14,19,16,327,20,3,19,15,-26,26,5,-7,1,12,-16,25,14,-10,20,-5,-13,14,19,13,13,-6,-25,6,46,-14,119,-145,73
23,-31,-9,14,-35,-13,23,-12,-26,-4,-6,-15,-7,3,-1,11,-2,-1,7,4,-7,-4,19,2,27,-4,-27,-5,-8,-8,37,15,13,-2,3,-5,211,-23,-92
