@relation resultsNCexpanded-weka.filters.unsupervised.attribute.Remove-R37-144

@attribute 00 numeric
@attribute 01 numeric
@attribute 02 numeric
@attribute 03 numeric
@attribute 04 numeric
@attribute 05 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 30 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 33 numeric
@attribute 34 numeric
@attribute 35 numeric
@attribute 40 numeric
@attribute 41 numeric
@attribute 42 numeric
@attribute 43 numeric
@attribute 44 numeric
@attribute 45 numeric
@attribute 50 numeric
@attribute 51 numeric
@attribute 52 numeric
@attribute 53 numeric
@attribute 54 numeric
@attribute 55 numeric
@attribute R numeric
@attribute B numeric
@attribute RBx numeric
@attribute RBy numeric
@attribute H numeric
@attribute Hx numeric
@attribute Hy numeric

@data
12,25,-17,-6,-1,9,9,-10,-45,19,19,13,26,0,-16,-7,-5,23,4,38,0,14,-1,-6,49,61,47,31,13,0,8,19,15,-16,18,21,179,-4,12.486409,178.563965,117,-0.724097,-0.689698
9,8,66,-11,2,13,22,78,116,28,19,8,38,50,7,6,9,9,13,35,-16,14,-14,12,7,-13,-25,-5,27,6,15,17,-6,2,10,-1,157,-43,107.073743,114.822531,-143,0.057503,0.998345
32,32,-26,-30,-5,7,11,19,-41,-7,2,0,27,8,-39,-18,-14,12,5,17,-3,21,41,-24,17,12,24,-4,31,21,11,6,4,3,6,28,213,-21,76.332373,198.852631,80,-0.110387,-0.993889
33,21,-17,14,1,-2,10,17,-26,6,-3,12,27,0,-34,-21,4,19,1,13,-23,0,11,26,9,31,-28,0,26,10,52,3,-7,18,-18,13,158,43,-107.755741,115.553885,11,0.004426,-0.99999
4,40,34,29,3,25,24,-1,13,22,13,30,29,-9,7,4,8,5,23,-11,5,19,14,-10,25,3,192,173,26,4,32,-5,166,28,-9,23,143,-79,140.372687,27.285686,18,0.660317,-0.750987
38,26,9,9,-15,1,21,37,42,-16,19,0,32,3,-12,29,-13,12,-13,47,7,24,-2,-2,3,23,62,1,33,-12,0,-3,-1,24,-22,8,179,-4,12.486409,178.563965,118,0.189129,-0.981952
33,-1,-16,28,5,-9,28,42,29,8,20,-9,108,73,-39,34,19,2,213,-21,33,16,4,10,58,17,-73,30,-21,15,6,-1,46,-23,-4,1,140,62,-123.612663,65.726019,85,-0.984377,-0.176076
19,-3,14,0,4,-13,7,0,-41,-35,10,-10,-8,7,-12,9,-22,4,0,8,37,2,11,-8,10,2,28,13,-2,-3,-3,20,21,24,8,9,213,-20,72.850291,200.154528,81,0.776686,-0.629888
2,36,24,4,14,-24,4,-5,1,31,18,-1,12,-1,35,20,16,18,-5,20,16,78,-16,3,-2,42,215,240,-11,-4,1,8,159,57,1,-9,143,-80,140.827509,24.831689,17,-0.275163,-0.961397
1,14,5,8,-13,6,4,-11,24,22,32,-5,-6,-1,-6,4,8,18,9,33,18,15,-12,11,-8,17,18,22,4,0,-3,23,20,3,-6,-3,179,-4,12.486409,178.563965,117,-0.724097,-0.689698
30,24,-4,-15,3,-14,28,60,3,2,27,13,25,52,10,16,35,17,36,-16,-22,7,-11,14,11,-3,-7,-5,-1,7,-3,15,9,9,19,-6,140,62,-123.612663,65.726019,85,-0.984377,-0.176076
23,17,84,-26,30,4,15,65,109,7,-8,15,-21,32,1,10,31,3,27,-15,1,26,8,0,13,18,-7,20,19,4,-17,25,14,-17,14,14,158,-42,105.722636,117.416882,-142,-0.80901,0.587795
-1,-4,29,24,-2,-20,-5,13,9,0,23,-17,4,6,13,36,10,-11,-4,20,35,22,22,-2,7,58,56,30,-3,7,-7,85,36,6,18,-1,213,-21,76.332373,198.852631,80,-0.110387,-0.993889
7,-36,6,12,4,-5,-11,-7,12,1,26,-7,0,-3,-1,-14,-20,4,28,-5,21,-14,12,10,34,-32,36,-6,11,-26,-26,-1,10,27,-3,7,158,42,-105.722636,117.416882,10,-0.839072,-0.544021
32,-5,70,-9,37,-3,-5,-18,48,-5,14,-5,48,-9,79,18,-2,-13,50,-18,70,54,7,-15,21,-17,224,181,22,-6,12,1,157,64,-4,19,143,-80,140.827509,24.831689,17,-0.275163,-0.961397
23,-21,-2,12,20,2,-2,-17,27,-7,30,24,-22,21,11,-9,-3,-11,1,19,61,-5,9,-10,3,35,29,9,8,-33,-41,-11,45,-2,28,13,179,-4,12.486409,178.563965,103,-0.782231,0.622989
6,33,30,-10,-9,0,-16,0,23,-7,17,-1,-2,32,29,9,20,0,15,-34,1,2,28,34,9,17,16,-12,5,34,18,3,14,-13,-10,4,142,63,-126.522926,64.466651,84,-0.680023,0.73319
17,-3,111,24,7,5,-7,75,120,-6,7,-2,0,24,43,-3,18,-8,4,-15,48,-4,22,-11,11,3,31,17,7,-5,13,-9,45,-4,13,-5,158,-42,105.722636,117.416882,-140,-0.197814,-0.98024
35,-29,-4,-7,-3,-4,-10,-3,13,16,-1,-1,5,-3,9,-7,10,15,14,9,38,6,0,35,-29,55,73,-10,-7,-24,1,4,45,10,12,-21,220,-21,78.840949,205.387694,86,-0.383698,-0.923458
-14,14,31,13,-14,-4,17,17,24,18,4,20,-27,-5,5,-14,11,15,20,-23,2,-3,3,9,39,20,27,0,-7,8,23,-1,-6,-5,3,-15,156,43,-106.391744,114.091177,14,0.136737,0.990607
1,-23,35,34,29,23,16,2,23,-17,-5,1,0,0,20,3,6,-11,-14,-22,188,279,-22,-6,20,31,193,178,6,15,-3,-12,37,1,-4,12,145,-78,141.831402,30.147195,1,0.540302,0.841471
30,78,42,17,-7,8,24,33,12,3,16,-2,31,-9,20,12,-1,36,-35,47,17,-16,-5,20,15,-18,19,-7,14,21,5,5,46,7,-5,-1,188,-5,16.38528,187.284603,-157,0.996831,0.079549
7,21,14,-4,-10,-1,15,-10,21,-11,-4,10,20,27,-16,8,6,11,46,1,8,31,-3,33,16,-18,18,-23,-8,22,3,-8,8,-9,8,5,142,63,-126.522926,64.466651,84,-0.680023,0.73319
34,9,100,12,21,16,35,83,115,9,-1,-7,-10,40,10,-19,16,-3,44,0,15,-1,3,25,8,-6,33,-7,-17,21,9,43,20,29,19,2,158,-41,103.657327,119.244114,-140,-0.197814,-0.98024
63,11,14,-60,-1,-1,14,19,4,8,22,4,-15,9,61,-12,-3,25,30,-18,33,-3,-8,9,14,69,38,-1,-16,25,21,47,56,0,-13,-2,221,-20,75.586452,207.672069,88,0.999373,0.035398
34,8,21,-12,6,27,39,-24,32,-10,8,8,18,-8,38,-9,8,-2,-4,22,6,18,20,0,5,9,-25,-12,-6,9,32,8,33,-25,12,24,156,44,-108.366706,112.217009,15,-0.759688,0.650288
-13,-11,14,46,-23,-4,-7,20,15,17,23,8,4,18,41,21,19,-1,17,-8,140,287,-16,12,21,31,207,99,10,-6,-13,8,-4,30,8,6,145,-78,141.831402,30.147195,1,0.540302,0.841471
21,9,-12,23,13,1,19,8,17,28,10,22,16,25,18,9,-17,11,31,20,-38,18,-12,16,-9,11,-7,24,-11,17,3,-17,14,-14,12,2,142,63,-126.522926,64.466651,84,-0.680023,0.73319
-23,41,148,61,16,-4,12,44,74,1,18,11,5,42,5,-25,-27,-4,-23,20,3,7,-34,9,0,3,-30,-4,-3,7,5,12,-29,35,3,28,159,-41,104.313386,119.998823,-139,0.717964,-0.69608
17,27,19,9,-4,-3,1,32,-3,18,-6,6,60,-23,55,-10,20,19,44,-12,16,-17,15,5,-7,77,59,-2,-18,0,-3,61,66,22,-4,20,221,-20,75.586452,207.672069,88,0.999373,0.035398
33,-11,-15,14,-30,8,7,13,25,13,11,0,-1,0,18,11,13,14,6,-5,23,1,27,10,13,-10,-1,-27,12,13,29,-38,17,-12,-13,-3,156,44,-108.366706,112.217009,15,-0.759688,0.650288
30,13,50,-13,12,-8,-6,-38,60,19,-5,10,29,-5,56,20,-15,19,39,1,167,259,21,-10,2,-1,233,156,-15,2,-13,10,22,0,19,-13,145,-78,141.831402,30.147195,2,-0.416147,0.909297
-5,79,2,11,-33,-5,15,5,-18,44,36,15,25,-30,-25,14,2,2,7,0,23,-17,2,-8,16,7,13,11,-39,10,21,-3,34,5,27,-8,188,-5,16.38528,187.284603,-157,0.996831,0.079549
42,-15,10,-6,11,11,39,26,5,3,-3,4,56,55,10,20,-15,-1,195,-11,11,-12,29,16,13,22,7,-1,16,12,3,19,19,-2,0,3,142,63,-126.522926,64.466651,84,-0.680023,0.73319
-6,27,120,33,-8,-12,14,80,98,47,-11,16,1,12,16,9,-22,13,5,-15,28,-21,6,0,17,18,12,0,-8,-8,-1,11,6,8,-25,6,159,-40,102.20323,121.801066,-138,0.973649,0.228052
13,-11,29,7,6,6,19,12,-21,23,6,7,7,-5,36,-17,15,33,34,-6,31,-17,17,14,25,60,86,-29,13,19,40,53,87,-19,7,5,221,-21,79.199317,206.321274,88,0.999373,0.035398
10,6,-2,-3,-8,-2,41,-15,18,16,-13,18,52,6,-7,11,-8,31,30,-6,19,14,-10,9,20,20,3,23,7,-10,39,-37,29,2,-4,22,156,44,-108.366706,112.217009,15,-0.759688,0.650288
32,-46,56,17,18,26,36,-25,0,17,-8,17,68,-25,26,33,-21,25,19,19,150,257,-3,-1,2,-5,210,131,28,-25,2,7,43,40,16,10,145,-78,141.831402,30.147195,2,-0.416147,0.909297
9,84,25,22,-7,2,20,-29,42,-14,-4,33,14,17,55,-8,0,-5,10,38,-21,-4,11,9,10,45,20,-30,26,2,-28,-5,53,20,27,4,189,-5,16.472435,188.280798,-154,-0.998081,0.06192
32,64,120,-34,3,1,7,77,118,16,5,2,-16,11,21,-14,-2,0,11,24,11,29,18,17,18,-23,1,14,18,5,12,4,27,3,0,11,164,-39,103.208544,127.451938,-147,-0.793136,-0.609044
-2,-12,29,21,-4,-8,-1,-10,15,-18,9,21,1,-7,34,-22,-5,19,3,12,1,4,-10,-3,33,62,71,11,14,14,20,71,57,35,6,25,228,-20,77.980593,214.249918,94,0.969459,-0.245252
18,-13,-4,14,12,12,35,-30,23,20,4,7,9,19,4,1,8,5,17,7,1,-15,13,12,26,15,-11,-27,11,10,36,2,20,7,7,2,150,45,-106.066017,106.066017,31,0.914742,-0.404038
33,-24,1,13,16,13,13,-8,-3,-2,-3,14,3,-30,14,14,-6,-9,21,4,214,305,2,2,9,-10,184,159,0,10,10,-9,36,1,-10,11,146,-77,142.258029,32.842854,-5,0.283662,0.958924
23,17,10,29,6,15,1,68,76,23,10,4,21,107,48,12,-3,0,38,6,5,-6,5,4,11,-7,-27,16,16,-1,4,6,2,-4,-5,21,201,-7,24.495738,199.501776,-66,-0.999647,0.026551
13,15,9,-4,10,11,25,4,-17,18,12,26,14,31,45,24,2,27,16,25,12,17,13,31,3,12,-1,-4,6,36,-4,-2,-18,34,-13,-13,144,64,-129.426343,63.125445,85,-0.984377,-0.176076
6,75,119,14,-1,-1,22,88,134,34,1,14,45,0,26,18,20,31,38,-11,18,4,12,0,9,12,36,35,24,10,21,23,20,36,10,2,166,-38,102.199805,130.809785,-149,-0.223741,0.974649
10,8,4,8,11,-7,-13,11,45,21,-2,-1,21,1,31,24,4,16,1,10,-1,17,18,9,38,48,29,23,-3,23,30,32,72,26,-4,8,229,-20,78.322613,215.18961,96,-0.18043,0.983588
2,16,18,-4,6,14,-13,15,8,3,12,23,27,13,-32,22,-9,8,30,0,-24,33,-11,3,40,6,1,32,16,9,19,-2,-10,13,-9,21,149,45,-105.35891,105.35891,34,-0.84857,0.529083
-6,-17,18,53,-9,1,23,1,46,33,-1,-2,14,-10,25,54,29,12,6,21,201,311,-7,13,14,19,144,163,-8,10,-18,19,17,24,-13,-3,146,-77,142.258029,32.842854,-7,0.753902,-0.656987
18,4,0,17,9,18,3,77,54,36,4,16,17,89,34,36,-26,2,18,-25,-9,-2,24,13,23,-18,17,0,38,6,15,9,14,31,14,28,201,-7,24.495738,199.501776,-66,-0.999647,0.026551
48,33,4,2,8,14,3,32,-22,8,23,0,71,51,4,55,7,16,135,9,47,21,11,35,20,26,36,19,20,23,-3,2,37,31,22,-2,144,64,-129.426343,63.125445,85,-0.984377,-0.176076
15,67,94,43,22,2,13,94,103,44,-12,23,-12,22,3,31,1,-11,9,-16,41,0,31,-12,-12,26,14,32,2,22,39,21,-3,49,-26,18,166,-38,102.199805,130.809785,-149,-0.223741,0.974649
24,48,26,5,-2,16,9,24,8,47,-9,5,-11,18,28,15,12,-5,38,-35,20,2,19,9,4,85,77,38,-4,12,6,74,55,26,4,21,229,-20,78.322613,215.18961,96,-0.18043,0.983588
29,-7,20,28,1,-6,17,12,34,54,27,1,-9,-10,-7,64,33,5,-14,14,192,316,17,5,-1,-1,182,133,40,12,27,-25,26,4,-13,-2,146,-77,142.258029,32.842854,-8,-0.1455,-0.989358
0,14,-6,12,27,15,11,68,56,-3,16,4,-4,68,33,3,15,-3,-5,9,14,26,30,0,42,-28,0,8,19,30,-4,-4,-9,5,17,0,201,-7,24.495738,199.501776,-66,-0.999647,0.026551
0,-17,-6,5,-11,-1,24,6,-15,44,-9,-4,90,-1,58,9,34,-3,136,22,4,44,24,31,15,23,-5,13,14,50,14,-7,-12,-11,3,13,144,63,-128.304939,65.374632,85,-0.984377,-0.176076
-18,34,123,45,28,-9,-9,85,126,33,29,30,26,14,-2,4,16,12,6,22,-22,22,-11,20,5,21,14,39,2,4,-15,-6,-2,28,34,20,166,-39,104.467185,129.00623,-150,0.699251,0.714876
-1,19,-15,33,41,-4,9,28,7,23,10,19,13,31,2,27,13,8,12,-14,-3,15,19,12,47,72,62,16,12,1,-11,93,4,20,3,-3,229,-20,78.322613,215.18961,97,-0.925148,0.379608
-25,7,21,56,15,-8,10,-3,-4,66,7,25,-6,29,-1,55,28,1,22,0,270,365,29,-4,26,30,264,237,12,-8,5,-25,21,23,31,0,145,-77,141.283659,32.617903,-8,-0.1455,-0.989358
-18,2,-8,20,15,26,10,83,72,10,14,-18,-17,52,16,-3,42,-3,29,-26,22,23,19,7,-19,19,-22,26,13,-8,0,37,-24,42,8,23,201,-7,24.495738,199.501776,-66,-0.999647,0.026551
4,-5,-14,41,5,-10,4,12,-34,11,9,2,24,42,2,39,17,-8,16,8,-19,40,-1,18,21,16,-45,28,9,5,16,19,-38,24,1,10,145,65,-131.414629,61.279648,79,-0.895971,-0.444113
-6,65,95,42,-11,-23,10,91,79,21,7,-4,2,25,-38,12,20,8,-1,10,-19,14,-4,-5,15,21,-15,49,-2,1,13,14,-14,35,-17,-6,165,-37,99.299479,131.774859,-151,0.979355,-0.20215
32,23,-42,27,-3,-6,5,23,-14,29,-11,-19,-23,22,-10,52,10,-7,19,-2,-15,43,5,13,17,44,43,42,13,-5,10,63,18,19,21,10,239,-21,85.64994,223.125722,104,-0.946868,-0.321622
17,10,-17,28,-3,2,8,19,13,35,9,-1,17,6,-28,70,7,-3,10,9,212,325,12,0,27,5,128,183,-3,15,0,-1,13,29,-13,-21,147,-76,142.633472,35.562519,-11,0.004426,0.99999
5,12,-21,-4,0,-2,-12,16,-18,22,9,-9,19,61,33,23,5,9,-8,63,14,34,-5,21,-15,31,-25,30,-4,6,-7,-2,9,36,-9,-13,219,-7,26.689386,217.367607,14,0.136737,0.990607
-36,14,23,23,-16,12,-15,-14,-44,43,-6,9,54,71,-35,25,17,24,10,5,22,26,-10,13,-44,28,-12,17,15,1,9,7,47,53,-5,6,146,65,-132.320937,61.702266,78,-0.857803,0.513978
19,61,102,17,4,8,-17,105,87,-2,30,14,22,12,24,6,-4,6,13,7,0,40,-1,-1,-32,27,-24,56,14,15,-28,-1,49,23,20,16,166,-37,99.901294,132.573495,-151,0.979355,-0.20215
28,44,-2,5,24,2,16,7,21,-5,8,-4,0,14,41,36,12,-5,-21,45,-6,60,-2,-2,-35,102,3,41,6,-3,3,70,10,25,-4,20,242,-21,86.725044,225.926463,106,0.686487,-0.727143
-6,5,1,20,-1,16,31,-3,29,13,-13,0,2,5,56,29,11,19,-5,25,215,311,22,12,-40,0,176,122,28,-2,-14,1,43,18,12,18,147,-76,142.633472,35.562519,-10,-0.839072,0.544021
14,29,-17,34,-8,3,24,-5,10,16,-6,25,20,64,21,68,-5,3,4,86,13,9,8,4,1,-9,7,10,6,-14,13,7,24,39,3,-4,219,-7,26.689386,217.367607,14,0.136737,0.990607
-13,20,-15,40,32,-7,-7,14,11,18,16,4,142,15,16,25,38,21,8,26,-11,37,-15,32,2,26,-8,28,3,2,6,9,1,16,13,9,146,65,-132.320937,61.702266,77,-0.030975,0.99952
-18,0,5,56,23,-4,-8,36,26,-2,20,20,5,-1,8,20,-20,22,19,18,8,41,-16,5,12,68,55,17,3,-14,6,66,59,34,24,9,242,-21,86.725044,225.926463,106,0.686487,-0.727143
3,10,11,14,-5,6,-1,30,8,50,11,12,0,-17,36,35,-8,-7,-31,43,213,318,29,14,30,8,153,173,1,-8,38,19,23,61,-14,-12,147,-76,142.633472,35.562519,-11,0.004426,0.99999
19,13,3,34,-7,-3,18,-20,-3,39,-8,7,28,45,34,50,4,7,11,85,-3,11,28,22,-6,20,-38,21,-4,-23,-28,0,43,25,-7,-6,219,-7,26.689386,217.367607,14,0.136737,0.990607
5,28,-41,-28,7,26,13,7,-28,14,0,-7,140,48,-17,12,-21,13,129,38,6,27,-4,22,-21,41,-5,20,25,38,-24,26,-24,14,-2,22,146,65,-132.320937,61.702266,77,-0.030975,0.99952
-7,84,148,-17,10,1,-29,103,95,48,4,36,18,-2,-14,-11,26,12,-18,5,7,-1,-14,11,33,-9,72,39,17,14,-26,3,-26,30,-4,-4,165,-37,99.299479,131.774859,-151,0.979355,-0.20215
15,-4,16,2,20,14,-35,40,-36,29,-2,17,-11,46,-33,4,8,10,13,-9,37,1,16,5,-4,85,60,-4,-8,-7,-10,69,24,18,8,13,242,-21,86.725044,225.926463,106,0.686487,-0.727143
-60,12,2,38,-9,19,-5,-11,15,19,27,33,-7,0,30,31,14,11,2,45,219,325,-9,2,-33,29,162,107,19,15,23,6,35,44,4,14,147,-76,142.633472,35.562519,-11,0.004426,0.99999
-27,43,-11,21,-17,2,3,4,27,21,-10,0,19,47,47,32,-9,9,32,57,16,3,-7,13,-29,37,-14,11,8,11,-48,21,-21,-1,15,12,219,-7,26.689386,217.367607,14,0.136737,0.990607
25,11,-5,0,12,-1,1,27,5,2,24,7,218,37,6,40,1,32,161,0,-26,-2,20,44,10,6,-3,8,4,12,-11,26,17,19,9,6,147,65,-133.227245,62.124884,62,0.673507,-0.739181
-5,114,99,-6,2,17,2,105,117,-24,7,14,-8,30,13,30,-5,10,-25,-5,-11,1,14,-13,-29,-20,16,22,18,40,22,6,-4,-7,6,-14,167,-35,95.787265,136.798391,-153,-0.59137,-0.806401
-20,25,-6,25,-4,25,13,23,-4,20,13,12,-17,-4,3,17,7,4,-23,9,-4,20,5,-6,-30,43,40,31,38,29,0,57,30,0,12,11,251,-20,85.847056,235.862848,110,-0.999021,-0.044243
-12,-16,11,20,9,28,-1,5,1,22,-1,18,-1,23,13,45,-3,5,-19,4,190,290,9,5,-5,-7,151,134,13,29,8,14,12,24,20,19,149,-75,143.922948,38.564038,-12,0.843854,0.536573
4,7,8,-9,-23,-7,-30,13,25,24,9,1,-9,17,-24,-27,7,18,-6,38,25,13,9,7,-18,48,1,-5,-16,-16,-3,47,11,20,18,-17,230,-6,24.041547,228.740036,92,-0.626444,-0.779466
-8,27,-5,2,14,-1,19,6,8,-11,13,13,35,24,20,9,18,16,-5,15,-4,12,-13,21,-23,-10,8,21,6,28,-20,25,27,24,13,19,148,64,-133.021519,64.87893,56,0.85322,-0.521551
-9,53,146,20,27,1,-20,109,138,30,1,17,-25,17,12,-7,8,5,-20,21,22,-8,-14,8,-14,19,-55,28,24,9,-28,8,64,26,4,29,167,-36,98.160137,135.105838,-155,-0.487161,0.873312
-4,3,14,-5,6,2,-38,-1,21,26,-16,11,-12,-2,28,41,18,19,17,-6,213,264,-18,25,-6,6,206,100,-13,-2,-35,-1,46,31,-7,-4,149,-75,143.922948,38.564038,-13,0.907447,-0.420167
10,15,-17,-20,-13,10,12,-16,31,6,-1,-3,-20,-4,11,2,2,12,-32,23,-3,24,-4,29,-14,43,22,-1,5,-11,13,32,33,-10,11,11,230,-7,28.029949,228.285615,91,-0.994367,0.105988
17,9,-2,43,15,-8,49,-11,7,23,-20,21,222,4,-17,26,-15,35,150,3,-11,-18,-3,32,20,9,21,10,1,7,14,13,-12,28,-11,25,148,64,-133.021519,64.87893,56,0.85322,-0.521551
-27,107,150,-2,-5,5,-17,116,125,8,29,7,-32,8,48,21,5,4,3,-24,-45,2,-16,10,-6,3,-26,9,-20,35,-23,29,0,33,-4,22,167,-35,95.787265,136.798391,-154,-0.998081,0.06192
32,24,-11,-17,11,-4,-14,16,1,31,-6,2,-19,32,-20,3,-4,11,14,-4,24,22,-12,10,23,52,58,-6,5,-5,2,48,59,-12,1,-6,254,-20,86.873116,238.681926,111,-0.502544,-0.864551
12,-6,9,-17,-4,15,-11,17,-33,29,-11,10,18,-10,33,-2,8,1,35,-6,41,7,9,26,-31,9,27,10,5,12,11,10,31,3,23,19,230,-7,28.029949,228.285615,90,-0.448074,0.893997
20,28,-18,11,-12,5,25,-9,30,9,31,28,209,39,9,21,2,24,194,-4,14,7,-2,51,30,0,-17,-1,-11,14,11,0,-10,-4,-1,14,149,64,-133.920313,65.317301,56,0.85322,-0.521551
10,84,121,3,6,3,7,134,113,5,-23,7,30,16,22,38,11,-2,-17,6,12,15,13,28,14,-7,2,22,8,5,-6,29,-50,25,-25,14,167,-36,98.160137,135.105838,-155,-0.487161,0.873312
0,30,1,25,12,-10,19,38,14,28,-29,11,-6,11,-14,49,-8,0,1,-9,19,-2,23,6,24,44,47,3,-2,11,-9,56,22,16,-16,13,254,-20,86.873116,238.681926,111,-0.502544,-0.864551
7,23,10,36,-18,42,-37,6,9,79,6,-7,-18,-2,9,10,16,-1,-5,-15,228,233,31,32,5,-38,184,130,26,15,11,-7,31,-10,31,11,149,-75,143.922948,38.564038,-13,0.907447,-0.420167
1,-15,24,-34,19,-1,-17,28,-2,44,-4,-7,6,-22,26,8,10,-5,6,12,5,16,-23,4,0,34,29,11,1,18,22,15,0,5,-24,-1,231,-7,28.151818,229.278161,94,0.969459,-0.245252
-20,-10,18,5,7,-6,-22,-4,0,14,-13,-13,24,-4,-1,26,2,8,-11,-5,-2,-3,-5,41,5,0,-11,-3,13,7,-12,15,-6,33,-1,-5,151,65,-136.852476,63.815358,59,-0.77108,0.636738
-9,95,97,38,-18,-16,-17,129,82,6,-1,-15,-14,3,-5,12,22,-7,-13,46,-15,29,-6,2,18,8,1,34,-9,4,-14,30,12,4,-30,-14,170,-34,95.062794,140.936387,-167,-0.879689,0.47555
-15,18,-24,35,-17,1,-22,-8,-20,13,-8,16,-3,14,-23,-1,-11,-16,-16,4,-22,2,-15,-7,-11,47,48,5,12,-9,-6,30,38,21,-5,1,261,-20,89.267257,245.259774,117,-0.724097,-0.689698
2,29,-23,30,-7,-34,1,-1,-12,52,21,-7,3,-7,-23,29,-2,7,28,10,196,228,3,21,7,17,152,77,-4,-6,11,3,-21,16,4,-11,151,-75,145.8548,39.081676,-15,-0.759688,-0.650288
9,55,5,1,-7,-12,-15,-17,10,1,-2,-6,26,10,-27,24,4,8,-4,-3,-11,9,-18,14,-22,5,12,22,-26,5,-20,17,-16,23,-1,-16,240,-8,33.401544,237.664336,163,0.9349,-0.35491
33,-11,-10,3,-4,16,-21,-8,22,20,5,1,169,9,-27,46,17,13,122,24,-24,-7,15,30,9,-2,-2,-6,-18,7,-4,-14,-3,-16,-3,-5,152,65,-137.758784,64.237976,59,-0.77108,0.636738
12,74,89,25,-24,-3,-10,146,93,6,-3,-10,-15,1,4,7,1,6,-3,11,2,14,-13,36,10,-3,-12,2,4,6,12,18,4,8,-12,-17,171,-34,95.621986,141.765425,-171,0.215105,-0.976591
-19,6,-8,35,-1,-28,-5,3,-14,2,10,5,-29,17,-29,14,22,5,-11,13,-15,14,15,-11,-5,39,21,-10,-6,-12,-26,34,1,3,7,7,263,-19,85.624425,248.671385,119,0.928471,-0.371404
1,-8,-36,24,-18,9,28,-7,-12,5,1,-8,-10,29,-10,49,-1,-7,-8,6,229,246,-16,-13,-18,-3,124,88,1,15,-11,23,11,33,-15,-5,151,-74,145.150516,41.621241,-15,-0.759688,-0.650288
-18,44,-12,27,8,-8,16,-13,-25,-2,11,11,15,26,-37,7,-33,0,10,0,-4,-1,7,-22,13,2,-13,33,-10,-5,-50,16,-9,37,-21,5,240,-8,33.401544,237.664336,163,0.9349,-0.35491
-1,12,6,-5,9,-11,18,22,-52,7,5,-27,140,28,-10,-8,3,17,145,17,17,-1,35,20,6,13,-29,10,-24,-23,-16,-4,-33,9,9,-3,152,65,-137.758784,64.237976,59,-0.77108,0.636738
3,83,107,23,-10,-14,-14,99,94,-6,12,-5,3,2,0,-5,-9,-1,31,-6,-11,-23,-6,2,24,4,0,10,23,-2,18,-2,-23,5,-26,-13,171,-33,93.133275,143.412667,-170,0.937995,-0.346649
-11,0,-4,5,-19,-4,-26,21,-39,-8,-3,-3,-25,-5,-52,17,6,0,16,3,-7,-6,-8,-7,-16,34,10,18,-1,-10,-13,49,4,13,-17,4,263,-20,89.951298,247.139159,119,0.928471,-0.371404
0,18,17,18,-50,-20,34,-9,23,10,17,-3,6,-8,-16,5,14,-4,32,-5,220,217,14,5,-2,6,129,102,-23,-8,28,-8,32,14,8,-11,151,-75,145.8548,39.081676,-15,-0.759688,-0.650288
16,52,21,42,-9,-18,1,-10,-13,-5,23,-3,-6,-17,-13,-6,19,-10,-1,2,-28,2,-23,19,17,-30,-5,-22,-25,-9,10,76,9,19,-18,-19,240,-8,33.401544,237.664336,163,0.9349,-0.35491
9,-10,-49,27,7,0,27,18,-30,0,-35,3,202,26,-6,26,6,6,169,-41,6,-26,21,16,55,-1,27,-13,12,32,32,-3,-24,9,-7,-7,152,65,-137.758784,64.237976,59,-0.77108,0.636738
27,-16,-50,26,-31,-4,-41,36,-34,9,-11,-18,-4,2,-5,0,14,-3,-15,-3,-13,30,-18,5,-7,59,34,19,-7,-7,21,55,20,-9,-5,-16,263,-19,85.624425,248.671385,119,0.928471,-0.371404
4,-16,23,39,18,-12,-33,36,8,50,41,-8,6,13,33,-5,24,5,-4,19,225,229,10,8,-32,40,141,107,7,-19,-16,26,18,24,9,-24,151,-74,145.150516,41.621241,-15,-0.759688,-0.650288
27,16,-3,-1,29,-2,-22,28,-17,5,4,2,-31,12,-4,-4,-8,-13,5,11,24,3,10,-23,5,-2,24,23,11,-29,1,23,24,14,-2,-11,241,-8,33.540717,238.654605,154,-0.998081,-0.06192
-1,-8,14,37,10,4,15,6,-17,14,-11,2,186,12,27,22,8,-6,133,14,4,-1,9,17,-17,-13,4,18,19,-1,14,11,6,-10,-6,7,155,65,-140.477707,65.505831,63,0.985897,0.167356
-2,82,74,-4,13,-12,-11,85,39,-6,14,1,-5,-12,21,-16,-11,-14,13,-9,-5,-20,9,-7,-18,-6,13,14,2,7,-3,-14,0,21,5,5,172,-32,91.146113,145.864273,-172,-0.705551,-0.708659
-28,42,-4,6,-13,-19,-39,33,-11,47,-11,-13,-10,22,-24,43,-18,-23,2,7,226,197,1,3,-14,26,140,72,1,-18,-27,9,16,1,5,-36,153,-74,147.073039,42.172515,-14,0.136737,-0.990607
-20,19,28,24,-4,16,29,26,-14,23,-12,2,-27,41,1,-18,3,-6,45,-18,-24,16,-21,-15,-45,-24,-5,-14,13,-17,7,18,-16,6,-18,1,252,-9,39.421485,248.897462,-64,0.391857,-0.920026
